project_start_date,reporting_construction_type,extended_affordability_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,all_counted_units,total_units
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,0,0,0,0,0,3,0,3,3
2018-06-19,1,0,6,10,4,0,0,20,20
2018-06-18,0,0,0,0,20,0,0,20,20
2018-06-18,0,0,0,1,0,0,0,1,1
2018-06-14,0,0,0,0,0,0,6,6,20
2018-06-13,1,0,3,0,0,5,0,8,8
2018-06-13,0,0,53,8,14,0,0,76,76
2018-06-13,1,1,69,1,0,0,0,71,71
2018-06-13,1,0,3,0,0,0,0,3,3
2018-06-13,1,0,0,0,1,0,0,1,1
2018-06-12,0,0,0,0,24,0,0,24,100
2018-06-12,0,0,0,0,0,0,3,3,7
2018-06-11,1,0,247,45,0,0,0,292,292
2018-06-11,0,0,0,0,0,21,0,21,68
2018-06-08,1,0,97,0,0,0,0,97,97
2018-06-08,0,0,0,0,1,0,0,1,1
2018-06-08,0,0,0,0,0,0,3,3,10
2018-06-07,1,0,0,4,0,1,0,5,5
2018-06-07,0,0,0,0,4,0,0,4,20
2018-06-06,0,0,0,0,1,0,0,1,1
2018-06-06,0,0,0,0,0,0,13,13,41
2018-06-06,1,0,0,1,0,0,0,1,1
2018-06-04,0,0,52,33,0,0,0,86,86
2018-06-04,0,0,0,0,1,0,0,1,1
2018-06-04,1,0,0,0,0,2,0,2,2
2018-05-31,0,0,0,0,0,0,3,3,10
2018-05-30,0,0,0,0,0,2,0,2,2
2018-05-30,0,0,0,0,0,3,0,3,3
2018-05-30,0,0,0,0,0,3,0,3,3
2018-05-30,0,0,0,0,0,3,0,3,3
2018-05-30,0,0,0,0,0,2,0,2,2
2018-05-30,0,0,0,0,0,2,0,2,2
2018-05-30,0,0,0,0,0,2,0,2,2
2018-05-30,0,0,0,0,0,2,0,2,2
2018-05-30,0,0,0,0,0,3,0,3,3
2018-05-30,0,0,0,0,0,2,0,2,2
2018-05-30,0,0,0,0,0,2,0,2,2
2018-05-30,0,0,0,0,0,2,0,2,2
2018-05-30,0,0,0,0,0,2,0,2,2
2018-05-29,0,0,0,0,0,0,13,13,43
2018-05-29,0,0,0,0,12,0,0,12,58
2018-05-25,0,0,0,0,0,0,3,3,9
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,95,61,0,0,156,156
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,95,61,0,0,156,156
2018-05-25,1,1,0,95,61,0,0,156,156
2018-05-25,1,1,0,80,50,0,0,130,130
2018-05-25,1,1,0,94,62,0,0,156,156
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,79,51,0,0,130,130
2018-05-25,1,1,0,51,33,0,0,84,84
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,51,33,0,0,84,84
2018-05-25,1,1,0,51,33,0,0,84,84
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,52,34,0,0,86,86
2018-05-25,1,1,0,51,33,0,0,84,84
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,51,33,0,0,84,84
2018-05-25,1,1,0,51,33,0,0,84,84
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,51,33,0,0,84,84
2018-05-25,1,1,0,95,61,0,0,156,156
2018-05-25,1,1,0,93,59,0,0,152,152
2018-05-25,1,1,0,94,62,0,0,156,156
2018-05-25,1,1,0,93,59,0,0,152,152
2018-05-25,1,1,0,92,60,0,0,152,152
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,80,52,0,0,132,132
2018-05-25,1,1,0,80,51,0,0,131,131
2018-05-25,1,1,0,92,60,0,0,152,152
2018-05-25,1,1,0,80,51,0,0,131,131
2018-05-25,1,1,0,77,51,0,0,128,128
2018-05-25,1,1,0,51,33,0,0,84,84
2018-05-25,1,1,0,51,33,0,0,84,84
2018-05-25,1,1,0,51,33,0,0,84,84
2018-05-25,1,1,0,95,61,0,0,156,156
2018-05-25,1,1,0,95,62,0,0,157,157
2018-05-25,1,1,0,94,62,0,0,156,156
2018-05-25,1,1,0,95,61,0,0,156,156
2018-05-25,1,1,0,94,62,0,0,156,156
2018-05-25,1,1,0,0,9,0,0,9,9
2018-05-25,1,1,0,0,10,0,0,10,10
2018-05-25,1,1,0,0,6,0,0,6,6
2018-05-25,1,1,0,0,19,0,0,19,19
2018-05-25,1,1,0,0,8,0,0,8,8
2018-05-25,1,1,0,0,11,0,0,11,11
2018-05-25,1,1,0,0,11,0,0,11,11
2018-05-24,0,0,0,0,21,0,0,21,101
2018-05-24,0,0,0,0,0,0,59,59,194
2018-05-23,0,0,64,0,0,0,0,65,65
2018-05-23,0,0,0,0,40,0,0,40,193
2018-05-22,0,0,0,0,0,0,8,8,26
2018-05-21,0,0,0,0,1,0,0,1,1
2018-05-21,0,0,0,0,0,0,12,12,37
2018-05-18,0,0,0,0,0,0,3,3,10
2018-05-17,0,0,69,8,37,0,0,115,115
2018-05-17,0,0,0,0,0,0,27,27,90
2018-05-16,1,0,0,0,0,4,0,4,4
2018-05-16,0,0,0,0,0,0,39,39,130
2018-05-15,0,0,0,0,18,0,0,18,90
2018-05-15,0,0,0,0,1,0,0,1,1
2018-05-15,0,0,0,0,0,0,6,6,20
2018-05-15,0,0,43,43,334,0,0,422,422
2018-05-14,0,0,0,0,0,0,4,4,13
2018-05-11,0,0,0,0,0,4,0,4,13
2018-05-10,1,0,0,0,6,0,0,6,6
2018-05-10,1,0,0,0,6,0,0,6,6
2018-05-10,1,0,0,0,5,0,0,5,5
2018-05-09,0,0,0,0,1,0,0,1,1
2018-05-08,0,0,0,0,1,0,0,1,1
2018-05-08,0,0,0,0,6,0,0,6,28
2018-05-08,0,0,0,0,16,0,0,16,64
2018-05-07,0,0,0,0,0,0,3,3,8
2018-05-04,0,0,0,0,0,1,0,1,1
2018-05-03,1,1,0,0,1,0,0,1,1
2018-05-03,1,1,0,0,1,0,0,1,1
2018-05-03,1,1,0,0,1,0,0,1,1
2018-05-02,0,0,0,0,9,0,8,17,55
2018-05-02,0,0,0,0,1,0,0,1,1
2018-05-02,0,0,0,0,0,0,7,7,35
2018-05-01,0,0,0,0,3,0,0,3,20
2018-05-01,0,0,0,0,4,0,0,4,19
2018-04-30,0,0,0,0,15,0,0,15,72
2018-04-27,0,0,17,15,34,0,0,67,67
2018-04-25,1,1,0,1,33,0,0,35,35
2018-04-25,0,0,0,0,1,0,0,1,1
2018-04-25,0,0,0,0,0,0,3,3,10
2018-04-23,0,0,0,0,0,0,16,16,51
2018-04-23,0,0,0,0,0,2,9,11,35
2018-04-19,0,0,0,0,0,0,5,5,16
2018-04-18,0,0,0,0,1,0,0,1,1
2018-04-18,0,0,0,0,0,0,7,7,24
2018-04-17,0,0,0,0,0,0,0,0,126
2018-04-17,0,0,0,0,25,0,75,100,140
2018-04-13,0,0,0,0,0,1,0,1,1
2018-04-13,0,0,0,0,0,0,9,9,29
2018-04-12,0,0,0,0,0,0,5,5,16
2018-04-11,0,0,0,0,11,0,0,11,55
2018-04-11,0,0,0,1,0,0,0,1,1
2018-04-06,0,0,0,0,1,0,0,1,1
2018-04-05,0,0,0,0,1,0,0,1,1
2018-04-05,0,0,0,0,0,0,35,35,116
2018-04-03,0,0,0,0,35,0,0,35,112
2018-04-02,0,0,0,0,1,0,0,1,1
2018-03-30,0,0,0,0,1,0,0,1,1
2018-03-22,0,0,0,0,1,0,0,1,1
2018-03-22,0,0,0,0,1,0,0,1,1
2018-03-20,0,0,0,0,1,0,0,1,1
2018-03-20,0,0,0,0,13,0,0,13,63
2018-03-16,0,0,0,0,0,0,21,21,104
2018-03-15,0,0,0,0,37,0,0,37,182
2018-03-13,0,0,0,0,1,0,0,1,1
2018-03-12,0,0,0,1,0,0,0,1,1
2018-03-12,0,0,0,0,6,0,0,6,30
2018-03-09,0,0,0,0,66,0,0,66,332
2018-03-06,0,0,0,0,0,6,0,6,20
2018-02-28,1,0,0,0,0,4,0,4,4
2018-02-27,1,0,0,0,137,0,0,137,138
2018-02-27,0,0,0,0,1,0,0,1,1
2018-02-23,1,0,0,15,23,2,0,40,40
2018-02-23,1,0,3,17,24,0,0,45,45
2018-02-23,1,0,0,16,23,5,0,44,44
2018-02-23,1,0,0,23,32,6,0,62,62
2018-02-23,1,0,0,15,21,4,0,40,40
2018-02-23,1,0,2,15,18,4,0,40,40
2018-02-23,1,0,0,11,21,2,0,35,35
2018-02-23,1,0,0,14,12,0,0,27,27
2018-02-23,1,0,0,17,7,0,0,24,24
2018-02-23,1,0,0,17,18,0,0,35,35
2018-02-23,1,0,0,18,8,0,0,26,26
2018-02-23,1,0,0,12,13,0,0,26,26
2018-02-23,1,0,0,36,17,0,0,53,53
2018-02-22,0,0,0,0,56,0,0,57,57
2018-02-22,0,0,0,0,0,1,0,1,1
2018-02-22,0,0,0,1,1,0,0,2,8
2018-02-18,0,0,0,0,0,0,5,5,15
2018-02-16,0,0,0,0,5,0,0,5,140
2018-02-15,0,0,0,0,1,0,0,1,1
2018-02-15,0,0,0,0,0,0,3,3,7
2018-02-12,0,0,0,0,8,0,0,8,39
2018-02-09,0,0,0,0,16,0,34,50,160
2018-02-06,1,0,4,121,6,0,0,132,132
2018-02-06,0,0,0,0,0,0,5,5,16
2018-01-31,0,0,0,0,0,0,3,3,8
2018-01-31,1,1,0,0,36,13,0,50,50
2018-01-31,1,1,0,0,38,12,0,50,50
2018-01-24,1,0,0,0,0,3,0,3,3
2018-01-22,0,0,50,4,16,0,0,71,71
2018-01-22,1,1,108,19,6,0,1,135,135
2018-01-22,1,0,160,13,3,6,0,183,183
2018-01-22,1,0,0,0,1,0,0,1,1
2018-01-19,1,0,0,4,3,0,0,7,7
2018-01-19,1,0,0,5,1,0,0,7,7
2018-01-19,1,0,0,3,4,0,0,7,7
2018-01-19,0,0,0,0,1,0,0,1,1
2018-01-18,0,0,0,12,18,0,0,31,31
2018-01-17,0,0,0,0,1,0,0,1,1
2018-01-12,0,0,0,0,1,0,0,1,1
2018-01-11,0,0,0,0,1,0,0,1,1
2018-01-11,0,0,0,0,0,0,5,5,15
2018-01-10,0,0,0,0,0,0,4,4,13
2018-01-09,0,0,0,0,1,0,0,1,1
2018-01-08,0,0,0,0,0,0,10,10,32
2018-01-05,1,0,0,0,0,3,0,3,3
2018-01-05,0,0,0,0,6,0,0,6,29
2018-01-04,0,0,0,0,9,0,0,9,44
2018-01-02,0,0,0,0,5,0,0,5,23
2017-12-29,0,0,0,10,43,33,35,121,263
2017-12-28,0,0,56,58,99,67,0,281,281
2017-12-28,0,0,43,44,73,54,0,215,215
2017-12-28,0,0,3,1,4,0,0,8,8
2017-12-28,0,0,0,0,8,0,0,8,8
2017-12-28,0,0,3,2,3,0,0,8,8
2017-12-28,0,0,3,2,3,0,0,8,8
2017-12-28,0,0,0,0,8,0,0,8,8
2017-12-28,0,0,2,3,3,0,0,8,8
2017-12-28,0,0,2,3,3,0,0,8,8
2017-12-28,0,0,0,0,8,0,0,8,8
2017-12-28,0,0,2,2,4,0,0,8,8
2017-12-28,0,0,3,2,3,0,0,8,8
2017-12-28,0,0,3,2,3,0,0,8,8
2017-12-28,0,0,0,0,7,0,0,8,8
2017-12-28,0,0,1,3,4,0,0,8,8
2017-12-28,0,0,2,4,2,0,0,8,8
2017-12-28,0,0,0,0,8,0,0,8,8
2017-12-28,0,0,2,2,4,0,0,8,8
2017-12-28,0,0,2,2,4,0,0,8,8
2017-12-28,0,0,0,0,8,0,0,8,8
2017-12-28,0,0,2,2,4,0,0,8,8
2017-12-28,0,0,2,2,4,0,0,8,8
2017-12-28,0,0,120,0,94,0,0,215,215
2017-12-28,0,0,35,52,87,0,0,175,175
2017-12-28,0,0,19,38,112,19,0,189,189
2017-12-28,0,0,0,19,28,0,46,94,94
2017-12-28,0,0,0,0,20,0,0,20,96
2017-12-28,0,0,74,74,217,0,0,366,366
2017-12-28,1,0,30,16,2,3,0,52,52
2017-12-28,0,0,0,0,12,0,8,20,64
2017-12-27,1,0,0,0,9,5,0,14,14
2017-12-27,0,0,88,0,0,0,0,89,89
2017-12-22,0,0,0,0,16,0,25,41,136
2017-12-20,0,0,0,0,7,0,0,7,34
2017-12-20,1,0,0,0,454,2,0,456,456
2017-12-20,1,0,0,0,407,7,0,415,415
2017-12-19,0,0,0,9,9,0,0,18,88
2017-12-18,1,1,43,1,0,0,0,45,45
2017-12-18,0,0,0,0,1,0,0,1,1
2017-12-18,0,0,0,0,1,0,0,1,1
2017-12-18,0,0,0,0,1,0,0,1,1
2017-12-15,0,0,0,0,11,0,0,11,130
2017-12-15,0,0,26,25,75,0,0,127,127
2017-12-15,1,1,0,0,0,10,0,10,10
2017-12-15,1,1,0,0,0,24,0,25,25
2017-12-14,0,0,0,0,0,1,0,1,1
2017-12-13,0,0,15,8,33,0,0,57,57
2017-12-13,0,0,0,0,0,1,0,1,1
2017-12-07,1,0,4,15,1,0,0,20,20
2017-12-07,1,0,2,20,2,0,0,24,24
2017-12-07,1,0,7,32,3,0,0,42,42
2017-12-07,1,0,4,15,1,0,0,21,21
2017-12-04,0,0,0,0,0,1,0,1,1
2017-11-30,0,0,0,0,1,0,0,1,1
2017-11-29,0,0,0,0,1,0,0,1,1
2017-11-29,0,0,0,0,1,0,0,1,1
2017-11-29,0,0,0,0,0,1,0,1,1
2017-11-28,1,0,0,206,24,0,0,230,230
2017-11-28,1,0,0,206,24,0,0,230,230
2017-11-28,1,0,0,206,24,0,0,230,230
2017-11-28,1,0,0,206,24,0,0,230,230
2017-11-28,1,0,0,205,24,0,0,229,229
2017-11-22,0,0,0,0,0,1,0,1,1
2017-11-22,0,0,0,0,1,0,0,1,1
2017-11-21,1,0,10,76,70,0,0,157,157
2017-11-21,1,0,11,76,69,0,0,157,157
2017-11-21,1,1,7,0,454,454,1,917,917
2017-11-20,0,0,43,0,28,0,0,72,72
2017-11-20,0,0,0,0,0,1,0,1,1
2017-11-17,0,0,0,0,0,1,0,1,1
2017-11-16,0,0,0,0,1,0,0,1,1
2017-11-15,0,0,83,0,0,0,0,84,84
2017-11-15,0,0,0,0,1,0,0,1,1
2017-11-14,0,0,0,0,4,0,12,16,52
2017-11-13,0,0,0,0,1,0,0,1,1
2017-11-09,1,0,230,38,14,0,0,283,283
2017-11-09,0,0,0,0,4,0,0,4,22
2017-11-08,1,1,0,24,55,0,0,80,80
2017-11-08,0,0,0,0,1,0,0,1,1
2017-11-08,0,0,0,0,0,1,0,1,1
2017-11-06,1,1,0,86,0,0,0,87,87
2017-11-03,1,0,0,0,0,3,0,3,3
2017-11-02,0,0,199,0,0,0,0,200,200
2017-11-02,0,0,15,15,113,0,0,144,144
2017-11-01,1,0,0,0,0,3,0,3,3
2017-11-01,1,0,0,0,0,1,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,0,1,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,1,0,0,1,1
2017-11-01,1,0,0,0,0,1,0,1,1
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,6,0,0,0,0,7,7
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,3,0,0,0,0,3,3
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,1,1,7,0,0,0,0,7,7
2017-11-01,0,0,28,34,30,0,0,93,93
2017-10-31,1,1,0,9,37,0,0,47,47
2017-10-31,1,1,2,5,4,0,0,11,11
2017-10-31,1,1,0,3,16,1,0,21,21
2017-10-31,1,1,1,8,13,0,0,22,22
2017-10-31,1,1,2,11,40,0,0,54,54
2017-10-31,1,1,0,4,39,1,0,45,45
2017-10-31,1,1,0,6,38,0,0,45,45
2017-10-31,1,1,3,9,36,0,0,49,49
2017-10-31,1,1,4,12,37,0,0,54,54
2017-10-31,1,1,3,11,48,0,0,63,63
2017-10-31,1,1,7,25,44,0,0,77,77
2017-10-31,1,1,0,4,12,0,0,17,17
2017-10-31,1,1,0,2,24,0,0,27,27
2017-10-31,1,1,0,8,40,0,0,49,49
2017-10-31,1,1,1,16,44,0,0,62,62
2017-10-31,1,1,0,2,15,0,0,17,17
2017-10-31,1,1,0,4,12,0,0,17,17
2017-10-31,1,1,1,5,20,0,0,27,27
2017-10-31,1,1,0,7,10,0,0,17,17
2017-10-31,1,1,0,4,46,0,0,51,51
2017-10-31,1,1,0,3,5,0,0,8,8
2017-10-31,1,1,2,3,3,0,0,8,8
2017-10-31,1,1,1,2,6,0,0,10,10
2017-10-31,1,1,0,2,12,0,0,14,14
2017-10-31,1,1,3,2,16,0,0,22,22
2017-10-31,1,1,3,3,16,0,0,22,22
2017-10-31,1,1,4,2,10,0,0,17,17
2017-10-31,1,1,1,6,10,0,0,17,17
2017-10-31,1,1,11,11,47,0,0,70,70
2017-10-31,1,1,5,9,33,0,0,48,48
2017-10-31,1,1,3,2,27,0,0,33,33
2017-10-31,1,1,1,8,16,0,0,26,26
2017-10-31,1,1,1,8,37,0,0,47,47
2017-10-31,1,1,8,11,27,0,0,47,47
2017-10-31,1,1,7,13,34,0,0,55,55
2017-10-31,1,1,2,10,25,0,0,38,38
2017-10-31,1,1,0,11,10,0,0,21,21
2017-10-31,1,1,1,8,11,0,0,21,21
2017-10-31,1,1,1,11,90,0,0,103,103
2017-10-31,1,1,1,6,51,0,0,59,59
2017-10-31,0,0,0,17,20,0,9,46,164
2017-10-31,0,0,0,0,0,1,0,1,1
2017-10-31,0,0,0,0,1,0,0,1,1
2017-10-30,1,0,0,90,30,0,0,120,120
2017-10-30,1,0,0,76,38,0,0,114,114
2017-10-26,1,0,14,76,29,0,0,120,120
2017-10-26,0,0,0,1,0,0,0,1,1
2017-10-26,0,0,0,0,0,1,0,1,1
2017-10-23,0,0,0,1,0,0,0,1,1
2017-10-23,0,0,0,0,0,1,0,1,1
2017-10-19,1,0,0,2,8,0,0,10,10
2017-10-19,1,0,0,4,18,0,0,23,23
2017-10-19,1,0,0,8,47,0,0,56,56
2017-10-19,1,0,0,3,15,0,0,19,19
2017-10-19,1,0,0,0,4,0,0,4,4
2017-10-19,1,0,0,0,9,0,0,9,9
2017-10-19,1,0,0,0,4,0,0,4,4
2017-10-11,1,1,0,0,1,70,5,76,76
2017-10-11,0,0,0,0,0,1,0,1,1
2017-10-06,1,0,0,2,0,0,0,2,2
2017-10-06,0,0,0,0,17,0,0,17,81
2017-10-05,0,0,0,0,1,0,0,1,1
2017-10-05,0,0,0,0,0,1,0,1,1
2017-10-04,1,1,110,17,16,6,1,151,151
2017-10-04,1,1,0,0,88,0,0,89,89
2017-10-03,0,0,0,0,1,0,0,1,1
2017-09-29,1,0,94,3,0,0,0,98,98
2017-09-29,0,0,0,0,0,59,0,59,1175
2017-09-28,0,0,0,4,28,4,0,37,37
2017-09-28,0,0,4,6,36,5,0,52,52
2017-09-28,0,0,4,4,35,5,0,49,49
2017-09-28,0,0,0,0,0,1,0,1,1
2017-09-22,1,0,0,0,0,3,0,3,3
2017-09-22,0,0,0,0,0,1,0,1,1
2017-09-22,0,0,0,0,1,0,0,1,1
2017-09-21,0,0,0,0,0,1,0,1,1
2017-09-20,1,0,0,3,0,0,0,3,3
2017-09-18,0,0,0,0,5,0,0,5,20
2017-09-18,1,1,0,0,0,0,37,37,729
2017-09-15,0,0,0,0,1,0,0,1,1
2017-09-08,0,0,0,0,1,0,0,1,1
2017-09-07,0,0,0,0,33,0,0,33,165
2017-09-06,1,0,10,0,0,0,0,10,10
2017-09-06,1,0,11,0,0,0,0,11,11
2017-09-05,0,0,0,0,1,0,0,1,1
2017-09-05,0,0,0,0,9,0,0,9,42
2017-08-31,0,0,0,0,0,1,0,1,1
2017-08-31,0,0,0,0,1,0,0,1,1
2017-08-31,0,0,0,0,1,0,0,1,1
2017-08-28,0,0,0,0,0,1,0,1,1
2017-08-28,0,0,0,0,1,0,0,1,1
2017-08-23,0,0,0,0,0,1,0,1,1
2017-08-22,0,0,0,0,0,1,0,1,1
2017-08-21,0,0,0,0,0,1,0,1,1
2017-08-18,0,0,0,0,0,1,0,1,1
2017-08-17,1,1,0,6,14,0,0,21,21
2017-08-17,1,1,0,6,13,0,0,20,20
2017-08-16,0,0,0,0,1,0,0,1,1
2017-08-08,0,0,0,0,1,0,0,1,1
2017-08-04,1,0,0,3,0,0,0,3,3
2017-08-03,1,0,0,2,4,0,0,6,6
2017-08-03,0,0,0,0,1,0,0,1,1
2017-07-31,0,0,0,0,0,1,0,1,1
2017-07-31,0,0,0,1,0,0,0,1,1
2017-07-27,0,0,0,8,16,0,0,25,25
2017-07-27,0,0,0,0,1,0,0,1,1
2017-07-26,0,0,0,0,0,1,0,1,1
2017-07-24,0,0,0,0,1,0,0,1,1
2017-07-24,0,0,0,0,1,0,0,1,1
2017-07-21,1,0,0,0,0,3,0,3,3
2017-07-13,0,0,0,0,1,0,0,1,1
2017-07-13,0,0,0,0,2,0,0,2,8
2017-07-11,0,0,0,0,1,0,0,1,1
2017-07-10,0,0,0,0,2,0,0,2,8
2017-07-06,0,0,0,0,2,0,0,2,10
2017-07-03,1,0,0,170,0,0,0,171,171
2017-06-30,0,0,15,8,45,6,0,75,75
2017-06-30,1,0,1,6,8,0,0,16,16
2017-06-30,1,0,7,5,4,0,0,16,16
2017-06-30,1,0,3,3,2,0,0,8,8
2017-06-30,1,0,1,7,2,0,0,10,10
2017-06-30,1,0,0,6,5,1,0,12,12
2017-06-30,1,0,0,3,2,0,0,5,5
2017-06-30,1,0,0,4,4,0,0,8,8
2017-06-30,1,0,0,3,0,0,0,3,3
2017-06-30,1,0,1,3,1,0,0,6,6
2017-06-30,1,0,1,1,6,0,0,8,8
2017-06-30,1,0,0,10,2,0,0,12,12
2017-06-30,1,0,2,27,5,1,0,36,36
2017-06-30,1,0,0,10,1,0,0,11,11
2017-06-30,1,0,2,8,1,0,0,11,11
2017-06-30,1,0,0,4,0,0,0,4,4
2017-06-30,1,0,0,5,3,0,0,8,8
2017-06-30,1,0,0,0,3,0,0,3,3
2017-06-30,1,0,2,5,0,0,0,7,7
2017-06-30,1,0,7,65,27,0,0,100,100
2017-06-30,1,0,0,8,0,0,0,8,8
2017-06-30,1,0,0,2,0,0,0,2,2
2017-06-30,1,0,0,3,0,0,0,3,3
2017-06-30,1,0,0,0,6,0,0,6,6
2017-06-30,1,0,1,7,7,0,0,16,16
2017-06-30,1,0,2,1,0,0,0,3,3
2017-06-30,1,0,1,2,3,0,0,6,6
2017-06-30,1,0,6,12,6,0,0,25,25
2017-06-30,1,0,2,3,2,0,0,7,7
2017-06-30,1,0,1,2,4,0,0,7,7
2017-06-30,1,0,0,4,0,0,0,4,4
2017-06-30,1,0,10,10,7,1,0,29,29
2017-06-30,1,0,2,2,4,0,0,8,8
2017-06-30,1,0,0,12,0,0,0,12,12
2017-06-30,1,0,2,14,1,0,0,18,18
2017-06-30,1,0,1,5,0,0,0,6,6
2017-06-30,1,0,2,8,3,0,0,13,13
2017-06-30,1,0,3,4,8,0,0,16,16
2017-06-30,1,0,0,3,0,0,0,3,3
2017-06-30,1,0,0,3,0,0,0,3,3
2017-06-30,1,0,2,1,1,0,0,4,4
2017-06-30,1,0,1,0,2,0,0,3,3
2017-06-30,1,0,0,11,19,4,0,35,35
2017-06-30,1,0,1,14,13,1,0,29,29
2017-06-30,1,0,75,81,2,0,0,159,159
2017-06-30,0,0,0,9,29,0,0,39,39
2017-06-30,1,0,0,0,0,2,0,2,2
2017-06-30,0,0,0,0,1,0,0,1,1
2017-06-30,0,0,0,0,1,0,0,1,1
2017-06-30,1,0,0,1,0,0,0,1,1
2017-06-30,1,0,0,0,1,0,0,1,1
2017-06-30,1,0,0,1,0,0,0,1,1
2017-06-30,1,0,0,0,0,1,0,1,1
2017-06-30,1,0,0,0,0,3,0,3,3
2017-06-30,1,0,0,0,2,0,0,2,2
2017-06-30,1,0,0,0,0,1,0,1,1
2017-06-30,1,0,0,1,0,0,0,1,1
2017-06-30,1,0,0,0,3,0,0,3,3
2017-06-30,1,0,2,0,0,0,0,2,2
2017-06-30,1,0,0,0,0,3,0,3,3
2017-06-30,1,0,0,0,0,2,0,2,2
2017-06-30,1,0,0,0,3,0,0,3,3
2017-06-30,1,0,0,0,0,1,0,1,1
2017-06-30,1,0,0,2,0,0,0,2,2
2017-06-30,1,0,0,196,293,0,0,489,489
2017-06-30,1,0,0,197,292,0,0,489,489
2017-06-29,0,0,97,0,63,0,0,161,161
2017-06-29,0,0,80,119,120,0,80,400,400
2017-06-29,1,0,0,8,1,0,0,9,9
2017-06-29,1,0,1,4,4,0,0,9,9
2017-06-29,1,0,10,4,3,0,0,17,17
2017-06-29,1,0,10,17,23,0,0,51,51
2017-06-29,1,0,7,9,3,0,0,20,20
2017-06-29,1,0,1,14,22,0,0,38,38
